type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.05,0.5,0.6,./../dataset/kosarak/kosarak_85K.txt,././outputs/kosarak/kosarak_0.05_0.5_0.6_kosarak_85K.txt,0.211601018906,263,11.2727530003
cmine,0.05,0.5,0.6,./../dataset/kosarak/kosarak_90K.txt,././outputs/kosarak/kosarak_0.05_0.5_0.6_kosarak_90K.txt,0.221076011658,154,6.97323083878

cmine,0.055,0.5,0.1,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.1_kosarak_65K.txt,0.162268161774,49,1.60827517509
cmine,0.055,0.5,0.2,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.2_kosarak_65K.txt,0.163182973862,57,1.87751984596
cmine,0.055,0.5,0.3,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.3_kosarak_65K.txt,0.163504838943,69,2.31500291824
cmine,0.055,0.5,0.4,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.4_kosarak_65K.txt,0.162634134293,82,2.7847969532
cmine,0.055,0.5,0.5,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.5_kosarak_65K.txt,0.1626060009,125,4.06398296356
cmine,0.055,0.5,0.6,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.6_kosarak_65K.txt,0.165306806564,154,5.30296182632
cmine,0.055,0.5,0.7,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.7_kosarak_65K.txt,0.163812875748,217,7.02730202675
cmine,0.055,0.5,0.8,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.8_kosarak_65K.txt,0.161787986755,269,8.65378689766
cmine,0.055,0.5,0.9,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.9_kosarak_65K.txt,0.163357973099,488,16.1328189373
cmine,0.055,0.5,0.6,./../dataset/kosarak/kosarak_50K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.6_kosarak_50K.txt,0.130086898804,155,3.92752790451
cmine,0.055,0.5,0.6,./../dataset/kosarak/kosarak_55K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.6_kosarak_55K.txt,0.141804218292,155,4.29070520401
cmine,0.055,0.5,0.6,./../dataset/kosarak/kosarak_60K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.6_kosarak_60K.txt,0.1525349617,155,4.68549895287
cmine,0.055,0.5,0.6,./../dataset/kosarak/kosarak_65K.txt,././outputs/kosarak/kosarak_0.055_0.5_0.6_kosarak_65K.txt,0.162227869034,154,5.10407209396
