type_of_algo,minRF,minCS,maxOR,inpfile,outfile,data_read,patterns_checked,process_done
cmine,0.07,0.5,0.2,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.5_0.2_bmspos_new_1.25L.txt,0.218863964081,183,9.4702398777
cmine,0.07,0.5,0.3,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.5_0.3_bmspos_new_1.25L.txt,0.217220067978,355,19.6434459686
cmine,0.07,0.5,0.4,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.5_0.4_bmspos_new_1.25L.txt,0.220094203949,928,56.1929302216
cmine,0.07,0.5,0.5,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.5_0.5_bmspos_new_1.25L.txt,0.235859870911,2254,144.639773846
cmine,0.07,0.5,0.6,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.5_0.6_bmspos_new_1.25L.txt,0.221111774445,6417,467.044972897
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.25L.txt,0.233034133911,18836,1496.75520205
cmine,0.07,0.5,0.8,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.5_0.8_bmspos_new_1.25L.txt,0.229038953781,45450,3904.13676882
cmine,0.07,0.5,0.9,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.5_0.9_bmspos_new_1.25L.txt,0.229076147079,90001,7642.91440201
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.05L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.05L.txt,0.250244140625,18705,1138.98853707
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.1L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.1L.txt,0.20830988884,17944,1137.1804111
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.15L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.15L.txt,0.275964021683,17904,1201.87138605
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.2L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.2L.txt,0.254286050797,18146,1264.1979239
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.25L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.25L.txt,0.215348958969,18836,1355.41827798
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.3L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.3L.txt,0.28869509697,18903,1423.13522005
cmine,0.07,0.5,0.7,./../dataset/bmspos/bmspos_1.35L.txt,././outputs/bmspos_0.07_0.5_0.7_bmspos_new_1.35L.txt,0.280601024628,19228,1501.91426897
